url,jobId,companyName,companyUrl,jobTitle,logoUrl,location,qualified,postDate,isEasyApply,isPromoted,query,category,timestamp,name,description,tagLine,followerCount,industry,companySize,headquarters,type,founded,companyAddress,industryCode,employeesOnLinkedIn,specialties,fundingRecent
https://www.linkedin.com/jobs/view/1948753149/,1948753149,JLL,https://www.linkedin.com/company/3178/,"Analyst, Production Support",https://media-exp1.licdn.com/dms/image/C4D0BAQH6VYvVXBrwMg/company-logo_100_100/0?e=1603324800&v=beta&t=g3yF28_QSgMFlalCI4VdFKgBn3LYI-Y-9lHQLdZ8dQA,"Los Angeles, CA, US",,2020-07-15,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.457Z,JLL,"We’re a leading professional services firm that specializes in real estate and investment management. JLL shapes the future of real estate for a better world by using the most advanced technology to create rewarding opportunities, amazing spaces and sustainable real estate solutions for our clients, our people and our communities. 

We want the most ambitious clients to work with us, and the most ambitious people to work for us. Join us. 

#AchieveAmbitions","We shape the future of real estate for a better world. 

#AchieveAmbitions",1078302.0,Real Estate,"10,001+ employees","Chicago, Illinois",Public Company,1783.0,,128.0,58647.0,"tenant representation, real estate, property, financial services, investment, corporate solutions, capital markets, outsourcing, commercial property, and sustainability","Post IPO debt · May 29, 2019"
https://www.linkedin.com/jobs/view/1951458596/,1951458596,DISYS,https://www.linkedin.com/company/15228/,Risk Analyst || Credit Analyst || Fraud Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQHuMRjXGwiVGQ/company-logo_100_100/0?e=1603324800&v=beta&t=Tu1VZH5FgUQ3JMFlr3m2T8CznH7X3Akq_R0d6K7ysZE,"91303, Los Angeles, California, United States",,2020-07-16,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,DISYS,"Digital Intelligence Systems, LLC (DISYS) is a global staffing and IT consulting services company with core capabilities in:

• Staff Augmentation Services
• Application Development Services
• Business Intelligence Services
• Cloud Enablement Services
• Enterprise Resource Planning
• Infrastructure Support Services
• Testing Services

Our vision is to be a global business partner, delivering highest quality and most consistent services at the best value to clients worldwide.

Incorporated in 1994 as a certified Minority Business Enterprise, DISYS is one of the largest IT staffing firms in the US according to a report by Staffing Industry Analysts. DISYS is headquartered in McLean, Virginia, with offices and delivery locations worldwide in North and South America, Europe, and the Asia Pacific region.",,206119.0,Information Technology & Services,"1,001-5,000 employees","McLean, VA",Privately Held,1994.0,,96.0,1732.0,"Information Technology, Information Technology Services, Staffing, Recruiting, and Project Consulting","Series unknown · Sep 18, 2012"
https://www.linkedin.com/jobs/view/1946656953/,1946656953,Facebook,https://www.linkedin.com/company/10667/,Finance Associate - Media Partnerships,https://media-exp1.licdn.com/dms/image/C560BAQF8rE3JvZVsSQ/company-logo_100_100/0?e=1603324800&v=beta&t=AiMQfSRJTzviYSOVLP6-bVMwQtdFlRv89pBqwMkjpY0,"Los Angeles, CA, US",,2020-07-13,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,Facebook,"Founded in 2004, Facebook’s mission is to give people the power to build community and bring the world closer together. Over 2 billion people use Facebook, Instagram, WhatsApp, or Messenger every month to stay connected with friends and family, to discover what’s going on in the world, and to share and express what matters to them. 

Facebook is defined by our unique culture – one that rewards impact. We encourage people to be bold and solve the problems they care most about. We work in small teams and move fast to develop new products, constantly iterating. The phrase “this journey is 1% finished” reminds us that we’ve only begun to fulfill our mission.

As we evolve our journey to bring the world closer together, we stay true to the same core values to guide the way we work and the decisions we make every step of the way: be open, be bold, move fast, focus on impact, and build social value.

For a full listing of our jobs, visit http://www.facebook.com/careers

We created this space on LinkedIn to share information about careers at Facebook. This includes employee stories, current openings, and inside looks at particular teams and initiatives. We welcome relevant comments and discussion, so please be respectful. We reserve the right to moderate content, including off-topic, inaccurate, spam comments and posts.

If you are seeking support for issues related to your Facebook account, please reference our Help Center (https://www.facebook.com/help) or Help Community (https://www.facebook.com/help/community).",Our mission is to give people the power to build community and bring the world closer together.,6092337.0,Internet,"10,001+ employees","Menlo Park, CA",Public Company,2004.0,,4.0,71655.0,"Connectivity, Artificial Intelligence, Virtual Reality, Machine Learning, Social Media, Augmented Reality, Marketing Science, Mobile Connectivity, and Open Compute","Secondary market · Jun 30, 2013"
https://www.linkedin.com/jobs/view/1952686541/,1952686541,Mason Frank International,https://www.linkedin.com/company/1612465/,Business Analyst - $80000,https://media-exp1.licdn.com/dms/image/C560BAQGd3IZ0k2BHCA/company-logo_100_100/0?e=1603324800&v=beta&t=FSitCUrzcNMNzRDVhPEqYW4yj4gkmp5GwLpsx75QcfM,"Los Angeles, CA, US",,2020-06-22,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,Mason Frank International,"Mason Frank International is the global leader in Salesforce recruitment. 

Since 2010, we’ve worked with 6,750 Salesforce professionals in 87 countries to find them their dream Salesforce careers across the ecosystem.

We are undeniably the largest Salesforce-specific recruiter in the world, and over 1,000 new opportunities are posted on our website every month. 

These are jobs that other recruiters simply won’t have because of our exclusive relationships with Salesforce partners and customers globally.

We have extensive experience working with Salesforce customers, partners and ISVs in staffing complex Salesforce implementations and projects which gives us access to the most interesting and rewarding Salesforce roles—whether permanent or contract.",The global leader in Salesforce recruitment.,28378.0,Staffing & Recruiting,51-200 employees,"London, Greater London",Privately Held,2010.0,,104.0,388.0,"Salesforce.com Recruitment, Force.com Recruitment, Permanent Recruitment, Contract Recruitment, Service Cloud, Sales Cloud, Marketing Cloud, Technology, Consultancy, Executive Search & Selection, Salesforce.com, DEV 401, ADM 401, Salesforce, Staffing, Recruitment, and IT Recruitment",
https://www.linkedin.com/jobs/view/1950683893/,1950683893,Zest AI,https://www.linkedin.com/company/29322289/,Business Analyst,https://media-exp1.licdn.com/dms/image/C560BAQEan-E6qnuK0Q/company-logo_100_100/0?e=1603324800&v=beta&t=DEGRJlny5f0SjL54W8yjlaNc0d_bMPYXz81OxsMaapM,"Burbank, CA, US",,2020-07-15,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,Zest AI,"Zest AI makes the power of machine learning safe to use in credit underwriting. Lenders using Zest Automated Machine Learning make better decisions and better loans -- increasing revenue, reducing risk, and automating compliance. Zest AI was founded in 2009 with the mission of making fair and transparent credit available to everyone and is now one of the fastest-growing fintech software companies. The company is headquartered in Los Angeles, California. For more information, visit zest.ai. Follow us on Twitter and LinkedIn.",Zest AI makes the power of machine learning safe to use in credit underwriting.,6236.0,Financial Services,51-200 employees,"Burbank, California",Privately Held,2009.0,"3900 W Alameda Ave, 1600, Burbank, California 91505, US",43.0,74.0,,"Undisclosed · Jul 18, 2016"
https://www.linkedin.com/jobs/view/1939045886/,1939045886,Planet Forward,https://www.linkedin.com/company/316458/,Business Analyst – 1,https://media-exp1.licdn.com/dms/image/C4E0BAQHXzps3dYJfRA/company-logo_100_100/0?e=1603324800&v=beta&t=yoSQe7gh7HSQIT4XXCQ2ZVbsJW4d6xAKti987Ue_4_s,"Los Angeles, CA, US",,2020-07-18,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,Planet Forward,"Planet Forward is a global professional staffing and recruitment company specializing in strategic solutions for the Energy & Infrastructure, Oil & Gas, Manufacturing, and Information Technology sectors. We provide experienced consultants across a range of industries delivered by a team of senior-level technical recruiters. Our goal is to connect talent with opportunities worldwide.

Our global Headquarters is located in Chicago, IL and we have branch offices throughout the United States and Europe. 

All locations operate with shared attributes that are at the heart of everything we do:
--  Innovative: We constantly explore new ways of working that will help us be more efficient and effective.
-- Entrepreneurial: We look at things differently, immerse ourselves in your world and devise solutions for each and every client.
-- Expert: Everyone on our team is an expert in their field, trained and continually learning to deliver an unrivaled level of experience.
-- Passionate: We are all incredibly proud to be part of Planet Forward and we genuinely care about the people we work with.

Visit Us at: www.theplanetforward.com

Chicago | Cleveland | San Francisco | Raleigh-Durham | London",Our People. Your World.,117232.0,Staffing & Recruiting,"1,001-5,000 employees","Western Springs, Illinois",Privately Held,2009.0,,104.0,133.0,"Renewable: Wind and Solar, Nuclear and Fossil Power, Power Delivery: Transmission & Distribution, Power Generation, Civil & Environmental Engineering, Manufacturing & Light Industrial, Oil & Gas, Information Technology, HR/Administrative, Engineering, Automotive, Aerospace and Defense, Aviation, and Construction",
https://www.linkedin.com/jobs/view/1952050694/,1952050694,Langé,https://www.linkedin.com/company/7169980/,Business Analyst, ,"Chatsworth, CA, US",,2020-07-17,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,Langé,Langé is a company based out of France.,,,,,,,,,,3.0,,
https://www.linkedin.com/jobs/view/1947539281/,1947539281,Cenergy International Services,https://www.linkedin.com/company/1350929/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQGLw5htzUM-jA/company-logo_100_100/0?e=1603324800&v=beta&t=zbntBCZ4HtoER9xhqO4sZ-P0rVwiSwfh9ibQ04By5ZY,"Irwindale, CA, US",,2020-07-14,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,Cenergy International Services,"Cenergy is a dynamic company that supplies expert workforce solutions to the World's Leading Industries. Cenergy provides specialized personnel, safety solutions, inspection solutions, logistics optimization and vendor management. Cenergy is dedicated to delivering the right people, with the right knowledge and experience anywhere in the world.

View our open positions here: https://cil.avionte.com/cenergy",Creating Global Workforce Solutions for the World's Industry Leaders,13134.0,Oil & Energy,"1,001-5,000 employees","Houston, Texas",Privately Held,1996.0,,57.0,220.0,"Specialized Energy Personnel, Safety Management, Rig Inspection, Logistics, Vendor Management, Consulting, Recruitment, Staffing, and Recruiting",
https://www.linkedin.com/jobs/view/1951638249/,1951638249,605,https://www.linkedin.com/company/10973697/,Junior Business Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQEFPnXueLf-Ag/company-logo_100_100/0?e=1603324800&v=beta&t=DGNgztEJYlslGZPmlwJLlZvnDhHl5ZC9_r6c7SlX3OQ,"Pasadena, CA, US",,2020-07-16,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,605,"We are engineers, analysts, data scientists, media experts, marketing strategists and political operatives. Our team of data scientists pioneered the field of TV data analytics. We have a relentless pursuit of certainty, and we offer unique, independent audience measurement and analytics to optimize marketing and programming initiatives within the media and entertainment industries. We make data useful and make the invisible visible.

We believe in collaboration. We help some of the world’s most recognizable brands find their target audience, strengthen their campaigns, and measure their marketing ROI more accurately than ever before. When 605 is integrated into the strategic planning process, we become a partner, committed to achieving your vision. We combine our data with yours, because it only works if we work together.

We provide solutions using data-driven, census-based audience measurement, addressing some of the challenges in measurement that exist today, that lack the granularity needed to deliver actionable insights to programmers, brands and advertisers. We are constantly pursuing new ways to uncover deeper insights. We reach the edge of data and then dig further so that we uncover, analyze, understand the hidden truths, simplify the complex, and craft precise, actionable insights that drive better results.

605 is taking these innovations to the market.",,6372.0,Marketing & Advertising,11-50 employees,"New York , New York",Privately Held,2016.0,"251 Park Avenue South , New York , New York  10010, US",80.0,117.0,Audience Measurement and Media Analytics,
https://www.linkedin.com/jobs/view/1949713165/,1949713165,Sensor Tower,https://www.linkedin.com/company/2887261/,"Strategy Consultant, Finance",https://media-exp1.licdn.com/dms/image/C560BAQG2XqiVLfl4WA/company-logo_100_100/0?e=1603324800&v=beta&t=ynYPKpGxK3r-B_Vb5k2EEA5HGRON-r-Ehqw5bAVFqwQ,"Los Angeles, CA, US",,2020-07-15,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,Sensor Tower,"Sensor Tower is the leading solution for mobile marketers, app developers, and industry analysts who demand superior competitive insights into the mobile economy.

We serve independent and Fortune 500 customers alike, spanning the mobile games, travel, music, finance, ecommerce, and entertainment markets. Our suite consists of free, SMB, and Enterprise level solutions including Store Intelligence, Usage Intelligence, Ad Intelligence, and App Intelligence.

We are a privately held company headquartered in San Francisco and were part of AngelPad’s startup incubator program in 2013. Our insights are cited by the world’s top news and finance publications, including The Wall Street Journal, The New York Times, Forbes, Fortune, Bloomberg, CNBC, The Washington Post, and Reuters.",Our Mission: To Be the Trusted Source of Mobile Insights,6007.0,Internet,51-200 employees,"San Francisco, CA",Privately Held,2013.0,,6.0,85.0,"Mobile App Marketing, App Store Optimization, Store Intelligence, App Store SEO, Mobile Application Development, App Store Analytics, App Store Market Intelligence, Mobile Analytics, ASO, App Market Data, Sensor Tower, Mobile App Ecosystem, Mobile Advertising, Mobile Ads, and Mobile App Usage","Private equity · May 4, 2020"
https://www.linkedin.com/jobs/view/1952130812/,1952130812,Radiology Partners,https://www.linkedin.com/company/3161829/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQGLGMO2VWWP9Q/company-logo_100_100/0?e=1603324800&v=beta&t=CA3gVuml9fy1ww4SWPZkRwmhYljea8YbDE5h50A1QEg,"El Segundo, CA, US",,2020-07-17,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,Radiology Partners,"Our mission is to transform radiology.

Radiology Partners is a multi-state hospital-based practice, serving in excess of 100 locations, with the infrastructure and capital to scale further.

We offer diagnostic and interventional radiology services, with on-site and remote reads by local radiologists. Radiology Partners is the fastest-growing radiology practice in the U.S., with an exceptional client relationship track record that spans 40 years.

Radiology Partners works every day to transform radiology through:

    • Customized educational investment in developing the best radiologists and leaders
    • Deeper integration of radiology in the overall healthcare delivery process
    • Clinical best practice development by a dedicated team focused on execution and quality outcomes
    • State-of-the-art clinical technology for radiologists and referring physicians

RadPartners is well-capitalized and radiologist-led, with an experienced healthcare management team with proven ability to scale and run a multi-state operation. The practice is governed locally by the radiologists. RadPartners is currently in 24 states with approximately 1500 radiologists serving more than 1200 hospitals and outpatient centers.",We are the largest physician-led and owned onsite radiology practice in the U.S. Our mission is to transform radiology.,10235.0,Hospital & Health Care,"1,001-5,000 employees","El Segundo, CA",Privately Held,2012.0,"2101 El Segundo Blvd., Suite 401, El Segundo, CA 90245, US",14.0,836.0,Radiology and Healthcare,"Private equity · Jul 19, 2019"
https://www.linkedin.com/jobs/view/1953724178/,1953724178,,,Data Analyst, ,"Los Angeles, CA, US",,2020-07-15,False,False,https://www.linkedin.com/jobs/search/?geoId=102448103&location=Los%20Angeles%2C%20California%2C%20United%20States,Jobs,2020-07-18T22:41:30.458Z,,,,,,,,,,,,,,
